Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
2.016e-05	-3.71280441600957	-5.41280441600957	-4.75471481105396	-4.74793615020849
2.01625e-05	-3.72532929937013	-5.41907929937013	-4.75446081434347	-4.74790506818351
2.0165e-05	-3.73785388053585	-5.42535388053585	-4.75420683647115	-4.74787399067576
2.01675e-05	-3.75037816675861	-5.43162816675861	-4.753952876984	-4.74784291757644
2.017e-05	-3.7629021650324	-5.4379021650324	-4.75369893544515	-4.74781184878058
2.01725e-05	-3.77542588210534	-5.44417588210533	-4.75344501143315	-4.74778078418696
2.0175e-05	-3.78794932449104	-5.45044932449104	-4.7531911045412	-4.74774972369786
2.01775e-05	-3.80047249847945	-5.45672249847945	-4.75293721437652	-4.74771866721895
2.018e-05	-3.81299541014686	-5.46299541014686	-4.75268334055966	-4.74768761465909
2.01825e-05	-3.82551806536556	-5.46926806536556	-4.75242948272397	-4.74765656593024
2.0185e-05	-3.83804046981285	-5.47554046981284	-4.75217564051498	-4.74762552094728
2.01875e-05	-3.85056262897951	-5.48181262897951	-4.7519218135899	-4.7475944796279
2.019e-05	-3.86308454817799	-5.48808454817799	-4.75166800161707	-4.74756344189246
2.01925e-05	-3.87560623255001	-5.49435623255001	-4.75141420427554	-4.74753240766391
2.0195e-05	-3.88812768707372	-5.50062768707371	-4.75116042125456	-4.74750137686764
2.01975e-05	-3.90064891657069	-5.50689891657068	-4.75090665225318	-4.7474703494314
2.02e-05	-3.91316992571231	-5.51316992571231	-4.75065289697985	-4.74743932528521
2.02021215173915e-05	-3.91318766216671	-5.51318766216671	-4.75065289697916	-4.74743932528451
2.02043470762794e-05	-3.91320626843592	-5.51320626843592	-4.75065289697836	-4.74743932528371
2.02066812145066e-05	-3.91322578245753	-5.51322578245753	-4.75065289697743	-4.74743932528278
2.02091286375226e-05	-3.91324624357036	-5.51324624357036	-4.75065289697636	-4.74743932528172
2.02116942230432e-05	-3.91326769255342	-5.51326769255342	-4.75065289697513	-4.74743932528049
2.02143830257665e-05	-3.91329017166535	-5.51329017166535	-4.75065289697371	-4.74743932527907
2.02172002821403e-05	-3.91331372468424	-5.51331372468424	-4.75065289697208	-4.74743932527744
2.02201514151802e-05	-3.91333839694797	-5.51333839694797	-4.75065289697021	-4.74743932527557
2.02232420393312e-05	-3.9133642353948	-5.5133642353948	-4.75065289696806	-4.74743932527342
2.02264779653721e-05	-3.9133912886044	-5.5133912886044	-4.75065289696559	-4.74743932527095
2.02298652053576e-05	-3.91341960683916	-5.51341960683916	-4.75065289696276	-4.74743932526812
2.02334099775918e-05	-3.91344924208577	-5.51344924208577	-4.75065289695952	-4.74743932526487
2.02371187116327e-05	-3.91348024809706	-5.51348024809706	-4.7506528969558	-4.74743932526115
2.02409980533181e-05	-3.91351268043402	-5.51351268043402	-4.75065289695154	-4.7474393252569
2.02450548698115e-05	-3.91354659650797	-5.51354659650797	-4.75065289694668	-4.74743932525204
2.02492962546605e-05	-3.91358205562288	-5.51358205562288	-4.75065289694112	-4.74743932524648
2.0253729532863e-05	-3.91361911901769	-5.51361911901769	-4.75065289693477	-4.74743932524013
2.02583622659347e-05	-3.9136578499087	-5.5136578499087	-4.75065289692753	-4.74743932523288
2.02632022569726e-05	-3.9136983135319	-5.5136983135319	-4.75065289691927	-4.74743932522462
2.02682575557065e-05	-3.91374057718518	-5.51374057718518	-4.75065289690985	-4.74743932521521
2.02735364635336e-05	-3.91378471027046	-5.51378471027046	-4.75065289689914	-4.74743932520449
2.0279047538528e-05	-3.91383078433552	-5.51383078433552	-4.75065289688694	-4.7474393251923
2.02847996004176e-05	-3.91387887311566	-5.51387887311566	-4.75065289687307	-4.74743932517843
2.0290801735522e-05	-3.91392905257495	-5.51392905257495	-4.75065289685732	-4.74743932516268
2.0297063301643e-05	-3.91398140094712	-5.51398140094712	-4.75065289683943	-4.74743932514479
2.03035939328984e-05	-3.91403599877597	-5.51403599877598	-4.75065289681914	-4.74743932512449
