Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.9764688018746e-05	-4.05980191629465e-60	363569.099107626	363569.099107614
3.9780086746294e-05	-4.06050565561006e-60	363569.099107626	363569.099107614
3.97947112958748e-05	-4.06117307807132e-60	363569.099107626	363569.099107614
3.98085946204558e-05	-4.06180581897812e-60	363569.099107626	363569.099107614
3.9821768623794e-05	-4.06240546934642e-60	363569.099107626	363569.099107614
3.98342641737447e-05	-4.06297354751677e-60	363569.099107626	363569.099107614
3.98461111166266e-05	-4.06351152841688e-60	363569.099107626	363569.099107614
3.98573382925565e-05	-4.06402081058475e-60	363569.099107626	363569.099107614
3.98679735516731e-05	-4.06450274644843e-60	363569.099107626	363569.099107614
3.9878043771168e-05	-4.06495863119841e-60	363569.099107626	363569.099107614
3.98875748730483e-05	-4.06538971159675e-60	363569.099107626	363569.099107614
3.98965918425518e-05	-4.06579718148306e-60	363569.099107626	363569.099107614
3.99051187471443e-05	-4.06618218755838e-60	363569.099107626	363569.099107614
3.99131787560267e-05	-4.06654582580587e-60	363569.099107626	363569.099107614
3.99207941600834e-05	-4.06688914777012e-60	363569.099107626	363569.099107614
3.99279863922069e-05	-4.06721316164383e-60	363569.099107626	363569.099107614
3.9934776047935e-05	-4.06751883878565e-60	363569.099107626	363569.099107614
3.99411829063402e-05	-4.06780710049431e-60	363569.099107626	363569.099107614
3.99472259511142e-05	-4.06807883067518e-60	363569.099107626	363569.099107614
3.99529233917918e-05	-4.0683348771347e-60	363569.099107626	363569.099107614
3.99582926850622e-05	-4.06857605099887e-60	363569.099107626	363569.099107614
3.99633505561187e-05	-4.06880312337084e-60	363569.099107626	363569.099107614
3.99681130199994e-05	-4.06901683395328e-60	363569.099107626	363569.099107614
3.99725954028753e-05	-4.06921788802817e-60	363569.099107626	363569.099107614
3.99768123632449e-05	-4.06940695803549e-60	363569.099107626	363569.099107614
3.99807779129949e-05	-4.06958468614264e-60	363569.099107626	363569.099107614
3.99845054382938e-05	-4.06975168486163e-60	363569.099107626	363569.099107614
3.99880077202817e-05	-4.06990853895524e-60	363569.099107626	363569.099107614
3.99912969555275e-05	-4.07005580281462e-60	363569.099107626	363569.099107614
3.99943847762248e-05	-4.07019400724761e-60	363569.099107626	363569.099107614
3.99972822700984e-05	-4.07032365491006e-60	363569.099107626	363569.099107614
4e-05	-4.07044522671272e-60	363569.099107626	363569.099107614
4.00025e-05	-4.07055703123897e-60	363569.099107626	363569.099107614
4.0005e-05	-4.07066880897616e-60	363569.099107626	363569.099107614
4.00075e-05	-4.07078055921537e-60	363569.099107626	363569.099107614
4.001e-05	-4.07089228241285e-60	363569.099107626	363569.099107614
4.00125e-05	-4.07100397856865e-60	363569.099107626	363569.099107614
4.0015e-05	-4.07111564771689e-60	363569.099107626	363569.099107614
4.00175e-05	-4.07122729025458e-60	363569.099107626	363569.099107614
4.002e-05	-4.07133890702873e-60	363569.099107626	363569.099107614
4.00225e-05	-4.07145049654196e-60	363569.099107626	363569.099107614
4.0025e-05	-4.07156205959359e-60	363569.099107626	363569.099107614
4.00275e-05	-4.07167359530163e-60	363569.099107626	363569.099107614
4.003e-05	-4.07178510470864e-60	363569.099107626	363569.099107614
4.00325e-05	-4.07189658791072e-60	363569.099107626	363569.099107614
4.0035e-05	-4.07200804283207e-60	363569.099107626	363569.099107614
4.00375e-05	-4.07211947140708e-60	363569.099107626	363569.099107614
4.004e-05	-4.07223087255679e-60	363569.099107626	363569.099107614
4.00425e-05	-4.07234224784088e-60	363569.099107626	363569.099107614
4.0045e-05	-4.0724535959312e-60	363569.099107626	363569.099107614
4.00475e-05	-4.0725649171732e-60	363569.099107626	363569.099107614
4.005e-05	-4.0726762123147e-60	363569.099107626	363569.099107614
4.00525e-05	-4.07278748046506e-60	363569.099107626	363569.099107614
4.0055e-05	-4.07289872193032e-60	363569.099107626	363569.099107614
4.00575e-05	-4.07300993636354e-60	363569.099107626	363569.099107614
4.006e-05	-4.07312112337319e-60	363569.099107626	363569.099107614
4.00625e-05	-4.0732322835285e-60	363569.099107626	363569.099107614
4.0065e-05	-4.07334341653091e-60	363569.099107626	363569.099107614
4.00675e-05	-4.07345452308313e-60	363569.099107626	363569.099107614
4.007e-05	-4.07356560179532e-60	363569.099107626	363569.099107614
4.00725e-05	-4.07367665467407e-60	363569.099107626	363569.099107614
4.0075e-05	-4.07378768065039e-60	363569.099107626	363569.099107614
4.00775e-05	-4.07389867966859e-60	363569.099107626	363569.099107614
4.008e-05	-4.07400965215289e-60	363569.099107626	363569.099107614
4.00825e-05	-4.07412059749755e-60	363569.099107626	363569.099107614
4.0085e-05	-4.07423151597235e-60	363569.099107626	363569.099107614
4.00875e-05	-4.07434240826437e-60	363569.099107626	363569.099107614
4.009e-05	-4.07445327306835e-60	363569.099107626	363569.099107614
4.00925e-05	-4.0745641121346e-60	363569.099107626	363569.099107614
4.0095e-05	-4.07467492369811e-60	363569.099107626	363569.099107614
4.00975e-05	-4.07478570806168e-60	363569.099107626	363569.099107614
4.01e-05	-4.07489646609703e-60	363569.099107626	363569.099107614
4.01025e-05	-4.07500719677934e-60	363569.099107626	363569.099107614
4.0105e-05	-4.0751179000674e-60	363569.099107626	363569.099107614
4.01075e-05	-4.07522857674013e-60	363569.099107626	363569.099107614
4.011e-05	-4.07533922626759e-60	363569.099107626	363569.099107614
4.01125e-05	-4.07544984934784e-60	363569.099107626	363569.099107614
