Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.09100014977298e-05	-7.00606979097565e-10	2.08964913105866e+17	6.32558386851193e-07
3.10970718292752e-05	-6.99403679172785e-10	2.08964913117601e+17	6.32558386819251e-07
3.12819387889221e-05	-6.97947541738461e-10	2.08964913130657e+17	6.32558386783544e-07
3.14645841595924e-05	-6.962137269993e-10	2.08964913145084e+17	6.32558386743494e-07
3.16449910109046e-05	-6.94175955573447e-10	2.08964913160916e+17	6.32558386698522e-07
3.18231436957637e-05	-6.91806682097574e-10	2.08964913178168e+17	6.32558386647939e-07
3.19990278457589e-05	-6.89077348853059e-10	2.08964913196834e+17	6.32558386590994e-07
3.21726303653906e-05	-6.85958672334326e-10	2.0896491321688e+17	6.32558386526882e-07
3.23439394251479e-05	-6.82420981742529e-10	2.08964913238246e+17	6.32558386454735e-07
3.25129444534589e-05	-6.78434606948015e-10	2.08964913260837e+17	6.32558386373651e-07
3.26796361275395e-05	-6.73970300512864e-10	2.08964913284526e+17	6.32558386282665e-07
3.28440063631658e-05	-6.6899972397868e-10	2.08964913309147e+17	6.3255838618075e-07
3.30060483033967e-05	-6.63495897110084e-10	2.089649133345e+17	6.32558386066875e-07
3.31657563062753e-05	-6.57433732039347e-10	2.08964913360344e+17	6.32558385939949e-07
3.33231259315375e-05	-6.50790561493877e-10	2.08964913386402e+17	6.32558385798921e-07
3.3478153926359e-05	-6.43546677136376e-10	2.08964913412361e+17	6.32558385642664e-07
3.36308382101703e-05	-6.35685817264129e-10	2.08964913437874e+17	6.32558385470088e-07
3.37811778585731e-05	-6.27195695865662e-10	2.08964913462564e+17	6.32558385280077e-07
3.39291730863902e-05	-6.18068386932075e-10	2.08964913486031e+17	6.32558385071586e-07
3.40748252298821e-05	-6.08300723687747e-10	2.08964913507855e+17	6.32558384843567e-07
3.42181367281654e-05	-5.97894699610307e-10	2.08964913527604e+17	6.32558384594988e-07
3.43591111038669e-05	-5.86857700250629e-10	2.08964913544841e+17	6.32558384324919e-07
3.44977529430495e-05	-5.75202668369322e-10	2.08964913559135e+17	6.32558384032453e-07
3.46340678744453e-05	-5.62948207803397e-10	2.08964913570068e+17	6.32558383716763e-07
3.47680625480328e-05	-5.50118640193926e-10	2.08964913577241e+17	6.3255838337709e-07
3.48997446129937e-05	-5.36743819340889e-10	2.0896491358029e+17	6.32558383012754e-07
3.50291226950871e-05	-5.22858808794648e-10	2.08964913578891e+17	6.32558382623137e-07
3.51562063734784e-05	-5.08503695838576e-10	2.0896491357277e+17	6.3255838220774e-07
3.5281006157059e-05	-4.93723274871341e-10	2.08964913561706e+17	6.3255838176614e-07
3.54035334602955e-05	-4.78566482844117e-10	2.08964913545546e+17	6.32558381298022e-07
3.55238005786444e-05	-4.63085849968169e-10	2.08964913524204e+17	6.32558380803129e-07
3.56418206635711e-05	-4.47336889261138e-10	2.08964913497666e+17	6.32558380281341e-07
3.57576076972086e-05	-4.31377406880512e-10	2.08964913465995e+17	6.32558379732586e-07
3.58711764666945e-05	-4.15266807926645e-10	2.08964913429329e+17	6.32558379156906e-07
3.59825425382227e-05	-3.99065373122574e-10	2.08964913387882e+17	6.32558378554408e-07
3.60917222308452e-05	-3.8283352049964e-10	2.08964913341941e+17	6.32558377925285e-07
3.61987325900616e-05	-3.6663107940145e-10	2.08964913291858e+17	6.32558377269819e-07
3.63035913612315e-05	-3.50516615805449e-10	2.08964913238051e+17	6.32558376588359e-07
3.6406316962845e-05	-3.34546760051603e-10	2.08964913180992e+17	6.32558375881305e-07
3.65069284596862e-05	-3.18775608674271e-10	2.08964913121197e+17	6.32558375149121e-07
3.66054455359237e-05	-3.03254278996516e-10	2.08964913059221e+17	6.3255837439234e-07
3.67018884681627e-05	-2.88030242029441e-10	2.08964912995646e+17	6.32558373611531e-07
3.6796278098491e-05	-2.73146949498729e-10	2.08964912931072e+17	6.32558372807312e-07
3.68886358075505e-05	-2.58643683211426e-10	2.08964912866102e+17	6.3255837198034e-07
3.6978983487668e-05	-2.4455523197732e-10	2.08964912801336e+17	6.32558371131306e-07
3.70673435160738e-05	-2.30911751291409e-10	2.08964912737359e+17	6.32558370260958e-07
3.71537387282404e-05	-2.17738683861564e-10	2.08964912674732e+17	6.32558369370039e-07
3.72381923913683e-05	-2.05056766744735e-10	2.08964912613981e+17	6.32558368459345e-07
3.73207281780496e-05	-1.92882110228471e-10	2.08964912555595e+17	6.32558367529689e-07
3.74013701401347e-05	-1.81226331290162e-10	2.08964912500015e+17	6.32558366581918e-07
3.7480142682831e-05	-1.70096755537245e-10	2.0896491244763e+17	6.32558365616879e-07
3.75570705390572e-05	-1.5949665270635e-10	2.08964912398774e+17	6.3255836463545e-07
3.76321787440793e-05	-1.49425567824835e-10	2.08964912353723e+17	6.32558363638539e-07
3.77054926104514e-05	-1.39879537338746e-10	2.08964912312694e+17	6.32558362627057e-07
3.77770377032842e-05	-1.30851426501585e-10	2.08964912275847e+17	6.32558361601943e-07
3.78468398158635e-05	-1.22331369016656e-10	2.08964912243282e+17	6.32558360564143e-07
3.79149249456379e-05	-1.14307064375692e-10	2.08964912215046e+17	6.3255835951463e-07
3.79813192705975e-05	-1.06764138034523e-10	2.08964912191134e+17	6.32558358454381e-07
3.80460491260605e-05	-9.96864806675345e-11	2.08964912171491e+17	6.32558357384386e-07
3.81091409818861e-05	-9.30565773109419e-11	2.0896491215602e+17	6.3255835630565e-07
3.81706214201303e-05	-8.68558441117171e-11	2.08964912144587e+17	6.32558355219189e-07
3.82305171131599e-05	-8.10648788951063e-11	2.08964912137024e+17	6.32558354126032e-07
