Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
1.29336799349282e-06	-3.80000000000001	-5.00000000000001	-4.90009532587422	-4.9
1.34020593343452e-06	-3.80000000000001	-5.00000000000001	-4.90009878459581	-4.9
1.38838787082855e-06	-3.80000000000001	-5.00000000000001	-4.90010234304705	-4.9
1.43794038791832e-06	-3.80000000000001	-5.00000000000001	-4.90010600323271	-4.9
1.48889015094427e-06	-3.80000000000001	-5.00000000000001	-4.90010976716605	-4.9
1.54126389290908e-06	-3.80000000000001	-5.00000000000001	-4.90011363686766	-4.9
1.59508839579139e-06	-3.80000000000001	-5.00000000000001	-4.90011761436425	-4.9
1.65039047221459e-06	-3.80000000000001	-5.00000000000002	-4.90012170168733	-4.9
1.70719694657769e-06	-3.80000000000002	-5.00000000000002	-4.90012590087195	-4.9
1.76553463565681e-06	-3.80000000000002	-5.00000000000002	-4.90013021395534	-4.9
1.8254303286864e-06	-3.80000000000002	-5.00000000000002	-4.9001346429755	-4.9
1.88691076693063e-06	-3.80000000000002	-5.00000000000002	-4.90013918996984	-4.9
1.95000262275624e-06	-3.80000000000002	-5.00000000000002	-4.90014385697364	-4.9
2.01473247821923e-06	-3.80000000000002	-5.00000000000002	-4.90014864601864	-4.9
2.08112680317883e-06	-3.80000000000002	-5.00000000000002	-4.90015355913143	-4.9
2.14921193295323e-06	-3.80000000000002	-5.00000000000002	-4.90015859833195	-4.9
2.21901404553247e-06	-3.80000000000002	-5.00000000000002	-4.90016376563185	-4.9
2.29055913836531e-06	-3.80000000000003	-5.00000000000003	-4.90016906303289	-4.9
2.36387300473738e-06	-3.80000000000003	-5.00000000000003	-4.90017449252525	-4.9
2.43898120975948e-06	-3.80000000000003	-5.00000000000003	-4.90018005608586	-4.9
2.5159090659857e-06	-3.80000000000003	-5.00000000000003	-4.90018575567666	-4.9
2.59468160868202e-06	-3.80000000000003	-5.00000000000003	-4.90019159324286	-4.9
2.67532357076715e-06	-3.80000000000004	-5.00000000000004	-4.90019757071117	-4.9
2.75785935744839e-06	-3.80000000000004	-5.00000000000004	-4.90020368998799	-4.9
2.84231302057633e-06	-3.80000000000004	-5.00000000000004	-4.90020995295757	-4.9
2.92870823274291e-06	-3.80000000000004	-5.00000000000004	-4.9002163614802	-4.9
3.01706826114874e-06	-3.80000000000005	-5.00000000000005	-4.90022291739031	-4.9
3.10741594126617e-06	-3.80000000000005	-5.00000000000005	-4.90022962249459	-4.9
3.19977365032567e-06	-3.80000000000006	-5.00000000000006	-4.90023647857008	-4.9
3.29416328065395e-06	-3.80000000000006	-5.00000000000006	-4.9002434873623	-4.9
